row_id,language,batch_id,status,fail_reason,intent,input_preview,jsonl_line,created_at
7360,en,152,kept,,negative_ack,I don't think I can wait another week.,6200,2026-08-23T23:01:31Z
7361,en,155,kept,,skeptical,I believe there has been an error in the calculation.,6201,2026-08-23T23:01:31Z
7362,en,155,kept,,impatient,can't you just do it over the phone?,6202,2026-08-23T23:01:31Z
7363,en,155,kept,,negative_ack,i don't have that much in my account.,6203,2026-08-23T23:01:31Z
7364,en,155,kept,,impatient,why is it taking so long to load?,6204,2026-08-23T23:01:31Z
7365,en,155,kept,,skeptical,I'm not sure I agree with that term.,6205,2026-08-23T23:01:31Z
7366,en,155,kept,,negative_ack,it's still not working.,6206,2026-08-23T23:01:31Z
7367,en,155,kept,,thinking,how do i even start this process?,6207,2026-08-23T23:01:31Z
7368,en,155,kept,,skeptical,i don't think that's my signature.,6208,2026-08-23T23:01:32Z
7369,en,155,kept,,impatient,can we just skip to the part where i get my money?,6209,2026-08-23T23:01:32Z
7370,en,155,kept,,skeptical,is this a scam?,6210,2026-08-23T23:01:32Z
7371,en,155,kept,,negative_ack,"I'm sorry, but that's simply not acceptable.",6211,2026-08-23T23:01:32Z
7372,en,155,kept,,skeptical,what's the point of a 'fast' transfer then?,6212,2026-08-23T23:01:32Z
7373,en,155,kept,,impatient,can you just... look it up again?,6213,2026-08-23T23:01:32Z
7374,en,155,kept,,negative_ack,that's not what the website said.,6214,2026-08-23T23:01:32Z
7375,en,155,kept,,thinking,should i call the police?,6215,2026-08-23T23:01:32Z
7376,en,155,kept,,negative_ack,I find this level of service quite disappointing.,6216,2026-08-23T23:01:32Z
7377,en,155,kept,,surprised,did i just lose my money?,6217,2026-08-23T23:01:32Z
7378,en,155,kept,,impatient,why do i have to do this online?,6218,2026-08-23T23:01:32Z
7379,en,155,kept,,thinking,Is it possible that the system is lagging?,6219,2026-08-23T23:01:32Z
7380,en,155,kept,,negative_ack,no way i'm paying for that.,6220,2026-08-23T23:01:32Z
7381,en,155,kept,,skeptical,i'm just not feeling comfortable with this.,6221,2026-08-23T23:01:33Z
7382,en,155,kept,,impatient,do you even know what i'm talking about?,6222,2026-08-23T23:01:33Z
7383,en,155,kept,,negative_ack,i don't see any option for that.,6223,2026-08-23T23:01:33Z
7384,en,155,kept,,impatient,how long is this actually going to take?,6224,2026-08-23T23:01:33Z
7385,en,155,kept,,skeptical,I am concerned about the security of this link.,6225,2026-08-23T23:01:33Z
7386,en,155,kept,,thinking,can we just start over?,6226,2026-08-23T23:01:33Z
7387,en,154,kept,,thinking,could you tell me if it's going to hail?,6227,2026-08-23T23:01:33Z
7388,en,154,kept,,surprised,"wow, that's a huge jump in temp.",6228,2026-08-23T23:01:33Z
7389,en,154,kept,,empathetic,i'm just worried about the ice.,6229,2026-08-23T23:01:33Z
7390,en,154,kept,,positive_ack,can we avoid the bridge?,6230,2026-08-23T23:01:33Z
7391,en,154,kept,,agreeing,"it's like, totally pouring now!",6231,2026-08-23T23:01:33Z
7392,en,154,kept,,thinking,how long is the detour?,6232,2026-08-23T23:01:33Z
7393,en,154,kept,,agreeing,i guess i'll just wait here.,6233,2026-08-23T23:01:33Z
7394,en,154,kept,,thinking,is the bike lane open?,6234,2026-08-23T23:01:34Z
7395,en,154,kept,,empathetic,this is just... unacceptable.,6235,2026-08-23T23:01:34Z
7396,en,154,kept,,positive_ack,can i park at the station?,6236,2026-08-23T23:01:34Z
7397,en,154,kept,,positive_ack,"it's barely raining, i'll go.",6237,2026-08-23T23:01:34Z
7398,en,154,kept,,thinking,what's the UV index today?,6238,2026-08-23T23:01:34Z
7399,en,154,kept,,hesitating,i'm just not sure about the timing.,6239,2026-08-23T23:01:34Z
7400,en,154,kept,,thinking,will the snow melt by tomorrow?,6240,2026-08-23T23:01:34Z
7401,en,154,kept,,positive_ack,just a quick update on the jam.,6241,2026-08-23T23:01:34Z
7402,en,154,kept,,agreeing,it's so... breezy today.,6242,2026-08-23T23:01:34Z
7403,en,154,rejected,missing_filler,positive_ack,can you find a route without tolls?,,2026-08-23T23:01:34Z
7404,en,154,kept,,surprised,"wow, that's actually a huge shortcut.",6243,2026-08-23T23:01:34Z
7405,en,154,kept,,empathetic,i'm exhausted from this drive.,6244,2026-08-23T23:01:34Z
7406,en,154,kept,,thinking,is the air quality bad?,6245,2026-08-23T23:01:34Z
7407,en,154,kept,,agreeing,it's just... a bit too cloudy.,6246,2026-08-23T23:01:35Z
7408,en,154,kept,,positive_ack,can you check the ferry schedule?,6247,2026-08-23T23:01:35Z
7409,en,154,kept,,positive_ack,i'll just take a cab then.,6248,2026-08-23T23:01:35Z
7410,en,155,kept,,empathetic,He's just not responding to my texts.,6249,2026-08-23T23:01:35Z
7411,en,155,kept,,agreeing,Can we move the time to 8 PM?,6250,2026-08-23T23:01:35Z
7412,en,155,kept,,empathetic,I think I might just stay home.,6251,2026-08-23T23:01:35Z
7413,en,155,kept,,surprised,"Wait, is the party tomorrow?",6252,2026-08-23T23:01:35Z
7414,en,155,kept,,empathetic,"Actually, I think she's still mad.",6253,2026-08-23T23:01:35Z
7415,en,155,kept,,excited,We should totally get a karaoke machine!,6254,2026-08-23T23:01:35Z
7416,en,155,kept,,agreeing,I'm just not sure if it's a good idea.,6255,2026-08-23T23:01:35Z
7417,en,155,kept,,empathetic,It's just that he's always late.,6256,2026-08-23T23:01:35Z
7418,en,155,kept,,agreeing,Let's just meet at the cafe.,6257,2026-08-23T23:01:35Z
7419,en,155,kept,,surprised,I can't believe she's actually moving!,6258,2026-08-23T23:01:35Z
7420,en,155,kept,,agreeing,I'll just bring some appetizers.,6259,2026-08-23T23:01:35Z
7421,en,155,kept,,excited,What if we just rented a cabin?,6260,2026-08-23T23:01:36Z
7422,en,155,kept,,empathetic,He's been going through a lot lately.,6261,2026-08-23T23:01:36Z
7423,en,155,kept,,surprised,"Wait, did you say fifty people?",6262,2026-08-23T23:01:36Z
7424,en,155,kept,,excited,I'm just so excited to see everyone.,6263,2026-08-23T23:01:36Z
7425,en,155,kept,,agreeing,Could we maybe push it back an hour?,6264,2026-08-23T23:01:36Z
7426,en,155,kept,,agreeing,I think we should just keep it a secret.,6265,2026-08-23T23:01:36Z
7427,en,155,kept,,empathetic,I'm just not sure I can afford the ticket.,6266,2026-08-23T23:01:36Z
7428,en,155,kept,,surprised,"Wait, we're actually doing this?",6267,2026-08-23T23:01:36Z
7429,en,155,kept,,empathetic,I just want everything to be perfect.,6268,2026-08-23T23:01:36Z
7430,en,155,kept,,agreeing,Maybe we can just do a Zoom call instead.,6269,2026-08-23T23:01:36Z
7431,en,155,kept,,empathetic,I think he's just shy.,6270,2026-08-23T23:01:36Z
7432,en,155,kept,,agreeing,We're going to need way more ice.,6271,2026-08-23T23:01:36Z
7433,en,155,kept,,empathetic,I'm just worried it'll be too loud.,6272,2026-08-23T23:01:36Z
7434,en,155,kept,,excited,Let's just go for it!,6273,2026-08-23T23:01:36Z
7435,en,155,kept,,agreeing,I'll just call them and check.,6274,2026-08-23T23:01:36Z
7436,en,155,kept,,surprised,I honestly didn't think they'd all agree.,6275,2026-08-23T23:01:37Z
7437,en,155,kept,,empathetic,I'm just not in the mood for a crowd.,6276,2026-08-23T23:01:37Z
7438,en,153,kept,,calming,"it's okay, just take your time.",6277,2026-08-23T23:01:37Z
7439,en,153,kept,,agreeing,i think i'm just gonna crash.,6278,2026-08-23T23:01:37Z
7440,en,153,kept,,polite_interrupt,could you please excuse me for a moment?,6279,2026-08-23T23:01:37Z
7441,en,153,kept,,apologetic,"i'm sorry, i totally forgot about our plan.",6280,2026-08-23T23:01:37Z
7442,en,153,kept,,agreeing,it's just a bit too loud in here for me.,6281,2026-08-23T23:01:37Z
7443,en,153,kept,,sad_acknowledge,i feel like i'm failing at everything lately.,6282,2026-08-23T23:01:37Z
7444,en,153,kept,,apologetic,i'm sorry for the delay in responding.,6283,2026-08-23T23:01:37Z
7445,en,153,kept,,polite_interrupt,"shhh, the baby is finally asleep.",6284,2026-08-23T23:01:37Z
7446,en,153,kept,,sad_acknowledge,i just don't think it's fair.,6285,2026-08-23T23:01:37Z
7447,en,153,kept,,polite_interrupt,"sorry to jump in, but there's a mistake here.",6286,2026-08-23T23:01:37Z
7448,en,153,kept,,sad_acknowledge,i'm just really tired of fighting.,6287,2026-08-23T23:01:37Z
7449,en,153,kept,,clarifying_question,"i'm sorry, i didn't catch that.",6288,2026-08-23T23:01:38Z
7450,en,153,kept,,sad_acknowledge,it's just not the same without her.,6289,2026-08-23T23:01:38Z
7451,en,153,kept,,apologetic,i apologize for the misunderstanding.,6290,2026-08-23T23:01:38Z
7452,en,153,kept,,calming,i just need a minute to breathe.,6291,2026-08-23T23:01:38Z
7453,en,153,kept,,polite_interrupt,"sorry, can we talk about this later?",6292,2026-08-23T23:01:38Z
7454,en,153,kept,,sad_acknowledge,i feel like no one is listening to me.,6293,2026-08-23T23:01:38Z
7455,en,153,kept,,clarifying_question,could you please speak a bit slower?,6294,2026-08-23T23:01:38Z
7456,en,153,kept,,apologetic,"i'm sorry, i just can't do it today.",6295,2026-08-23T23:01:38Z
7457,en,153,kept,,sad_acknowledge,it's just so heartbreaking to see.,6296,2026-08-23T23:01:38Z
7458,en,153,kept,,apologetic,"i apologize, i was momentarily distracted.",6297,2026-08-23T23:01:38Z
7459,en,153,kept,,calming,i'm just trying to stay positive.,6298,2026-08-23T23:01:38Z
7460,en,153,kept,,polite_interrupt,"sorry to cut you off, but i have to go.",6299,2026-08-23T23:01:38Z
7461,en,153,kept,,sad_acknowledge,i just don't know what to do anymore.,6300,2026-08-23T23:01:38Z
7462,en,153,kept,,apologetic,"i'm sorry, i think i misspoke.",6301,2026-08-23T23:01:38Z
7463,en,153,kept,,calming,it's just... i'm so tired of the noise.,6302,2026-08-23T23:01:39Z
7464,en,156,kept,,skeptical,Is that even allowed in the handbook?,6303,2026-08-23T23:01:39Z
7465,en,156,kept,,no_filler,Can we schedule a meeting with the principal?,6304,2026-08-23T23:01:39Z
7466,en,156,kept,,no_filler,Is the PTA meeting still at 6 PM?,6305,2026-08-23T23:01:39Z
7467,en,156,kept,,agreeing,He's just not... you know... focusing.,6306,2026-08-23T23:01:39Z
7468,en,156,kept,,thinking,Do they have a special ed program for dyslexia?,6307,2026-08-23T23:01:39Z
7469,en,156,kept,,thinking,Is there a way to avoid the traffic on the way there?,6308,2026-08-23T23:01:39Z
7470,en,156,kept,,agreeing,I can't believe they changed the curriculum again.,6309,2026-08-23T23:01:39Z
7471,en,156,kept,,thinking,Would it be possible to extend the deadline for the project?,6310,2026-08-23T23:01:39Z
7472,en,156,kept,,positive_ack,She's actually quite excited about the science fair.,6311,2026-08-23T23:01:39Z
7473,en,156,kept,,no_filler,Do I need to bring a physical copy of the birth certificate?,6312,2026-08-23T23:01:39Z
7474,en,156,kept,,no_filler,What's the deal with the new lunch menu?,6313,2026-08-23T23:01:39Z
7475,en,156,kept,,thinking,I think there's a mistake on the tuition invoice.,6314,2026-08-23T23:01:39Z
7476,en,156,kept,,no_filler,Can he play soccer if he's not on the A-team?,6315,2026-08-23T23:01:39Z
7477,en,156,kept,,thinking,Is there a waiting list for the kindergarten class?,6316,2026-08-23T23:01:40Z
7478,en,156,kept,,empathetic,It's just... it's a lot of pressure for a ten-year-old.,6317,2026-08-23T23:01:40Z
7479,en,156,kept,,no_filler,Do they have an after-school program for arts?,6318,2026-08-23T23:01:40Z
7480,en,156,kept,,no_filler,"Wait, did the bell already ring?",6319,2026-08-23T23:01:40Z
7481,en,156,kept,,no_filler,Could you tell me where the nurse's office is?,6320,2026-08-23T23:01:40Z
7482,en,156,kept,,empathetic,I'm not sure if he's ready for middle school.,6321,2026-08-23T23:01:40Z
7483,en,156,kept,,no_filler,Is there a discount for siblings?,6322,2026-08-23T23:01:40Z
7484,en,156,kept,,agreeing,He's just... he's a bit shy around new people.,6323,2026-08-23T23:01:40Z
7485,en,156,kept,,no_filler,What's the policy on cell phones in the classroom?,6324,2026-08-23T23:01:40Z
7486,en,156,kept,,thinking,I can't believe he forgot his lunch again.,6325,2026-08-23T23:01:40Z
7487,en,157,kept,,encouraging,i'm thinking of starting a vegetable garden.,6326,2026-08-23T23:01:40Z
7488,en,157,kept,,positive_ack,my brother is moving back home for a bit.,6327,2026-08-23T23:01:41Z
7489,en,157,kept,,thinking,should i get a sectional or a loveseat?,6328,2026-08-23T23:01:41Z
7490,en,157,kept,,agreeing,the attic is just too dusty to even go up there.,6329,2026-08-23T23:01:41Z
7491,en,157,kept,,positive_ack,could you suggest some warm colors for a bedroom?,6330,2026-08-23T23:01:41Z
7492,en,157,kept,,empathetic,i just want my kids to be happy.,6331,2026-08-23T23:01:41Z
7493,en,157,kept,,agreeing,i think the rug is too small for the room.,6332,2026-08-23T23:01:41Z
7494,en,157,kept,,surprised,my grandma still uses a rotary phone!,6333,2026-08-23T23:01:41Z
7495,en,157,kept,,agreeing,we need to figure out a chore chart that actually works.,6334,2026-08-23T23:01:41Z
7496,en,157,kept,,empathetic,i'm worried the basement might leak during the storm.,6335,2026-08-23T23:01:41Z
7497,en,157,kept,,thinking,do you think a small table would fit in that nook?,6336,2026-08-23T23:01:41Z
7498,en,157,kept,,positive_ack,it's the first time we've had the whole family together.,6337,2026-08-23T23:01:41Z
7499,en,157,kept,,agreeing,maybe we should just hire a professional cleaner.,6338,2026-08-23T23:01:41Z
7500,en,157,kept,,positive_ack,i can't believe how much the kids have grown.,6339,2026-08-23T23:01:41Z
7501,en,157,kept,,positive_ack,can you remind me to take the trash out at 7pm?,6340,2026-08-23T23:01:42Z
7502,en,157,kept,,encouraging,i'm thinking of buying a new air purifier.,6341,2026-08-23T23:01:42Z
7503,en,157,kept,,empathetic,my husband hates the new wallpaper.,6342,2026-08-23T23:01:42Z
7504,en,157,kept,,positive_ack,"it's a very traditional house, you know.",6343,2026-08-23T23:01:42Z
7505,en,157,kept,,thinking,should we put the christmas tree in the corner or by the window?,6344,2026-08-23T23:01:42Z
7506,en,157,kept,,agreeing,i just love the smell of fresh coffee in the morning.,6345,2026-08-23T23:01:42Z
7507,en,157,kept,,thinking,we might have to sell the house if the market stays high.,6346,2026-08-23T23:01:42Z
7508,en,157,kept,,excited,my son finally cleaned his room without being asked!,6347,2026-08-23T23:01:42Z
7509,en,157,kept,,thinking,i'm not sure if this lamp is too bright.,6348,2026-08-23T23:01:42Z
7510,en,157,kept,,positive_ack,we're planning a big family dinner for sunday.,6349,2026-08-23T23:01:42Z
7511,en,157,kept,,agreeing,it just feels like there's not enough storage.,6350,2026-08-23T23:01:42Z
7512,en,154,kept,,thinking,"If I take a gap year, will my credits still be valid?",6351,2026-08-23T23:01:42Z
7513,en,154,kept,,agreeing,"i mean, it's just... it's a lot of terminology.",6352,2026-08-23T23:01:43Z
7514,en,154,kept,,thinking,can we try a different approach to this algebra problem?,6353,2026-08-23T23:01:43Z
7515,en,154,kept,,thinking,is the exam going to be multiple choice or essay based?,6354,2026-08-23T23:01:43Z
7516,en,154,kept,,thinking,I'm worried that my bibliography isn't in the correct APA format.,6355,2026-08-23T23:01:43Z
7517,en,154,kept,,thinking,do you think i can learn python in a month?,6356,2026-08-23T23:01:43Z
7518,en,154,kept,,hesitating,it's just that the textbook is... really outdated.,6357,2026-08-23T23:01:43Z
7519,en,154,kept,,thinking,Could you possibly provide a more detailed rubric for the assignment?,6358,2026-08-23T23:01:43Z
7520,en,154,kept,,thinking,"is there like, a cheat sheet for these shortcuts?",6359,2026-08-23T23:01:43Z
7521,en,154,kept,,empathetic,I can't seem to focus when there's background noise.,6360,2026-08-23T23:01:43Z
7522,en,154,kept,,thinking,"If I change my major now, do I lose my credits?",6361,2026-08-23T23:01:43Z
7523,en,154,kept,,clarifying_question,so... do I just... read the prompt and then brainstorm?,6362,2026-08-23T23:01:43Z
7524,en,154,kept,,thinking,i'm just totally blanking on the formula for area.,6363,2026-08-23T23:01:43Z
7525,en,154,kept,,thinking,Should I prioritize the core modules or the electives first?,6364,2026-08-23T23:01:43Z
7526,en,154,kept,,thinking,"do you have any tips for, like, active recall?",6365,2026-08-23T23:01:44Z
7527,en,154,kept,,empathetic,I feel like I'm falling behind everyone else in the class.,6366,2026-08-23T23:01:44Z
7528,en,154,kept,,thinking,Could you elaborate on the difference between these two theories?,6367,2026-08-23T23:01:44Z
7529,en,154,kept,,thinking,is there a way to record the lecture and transcribe it?,6368,2026-08-23T23:01:44Z
7530,en,154,kept,,empathetic,I just... I don't think I can finish this by midnight.,6369,2026-08-23T23:01:44Z
7531,en,154,kept,,thinking,would it be better to study in a group or alone?,6370,2026-08-23T23:01:44Z
7532,en,154,kept,,thinking,I suspect there might be a typo in the textbook on page 42.,6371,2026-08-23T23:01:44Z
7533,en,154,kept,,thinking,"can you like, make it simpler? it's too wordy.",6372,2026-08-23T23:01:44Z
7534,en,154,kept,,hesitating,I'm not sure if I should take the advanced course or stay in the basic one.,6373,2026-08-23T23:01:44Z
